Year,ED_NAME,AGE_GROUP,PARTICIPATION,REGISTERED_VOTERS,RATIO_PARTICIPATION,Total male population (000s),Total female population (000s),Total population (000s),Median age,Sex ratio,Median age at death,Total fertility,Child dependency,Elderly dependency,Total dependency
2009,Boundary-Similkameen,65-74,4281,5599,0.76,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Boundary-Similkameen,75+,3093,4531,0.68,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,18-24,1081,2800,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,25-34,1746,5447,0.32,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,35-44,2648,6622,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,45-54,3572,6951,0.51,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,55-64,3105,5271,0.59,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,65-74,2404,3694,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Deer Lake,75+,2222,3703,0.6,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,18-24,1148,3038,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,25-34,2155,6158,0.35,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,35-44,2876,6623,0.43,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,45-54,3802,7173,0.53,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,55-64,3214,5375,0.6,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,65-74,1888,2923,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Edmonds,75+,1742,2998,0.58,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,18-24,1593,3696,0.43,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,25-34,2502,6302,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,35-44,3343,6829,0.49,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,45-54,4400,7610,0.58,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,55-64,3670,5688,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,65-74,2107,3010,0.7,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby-Lougheed,75+,1519,2570,0.59,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,18-24,1503,3504,0.43,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,25-34,2838,7065,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,35-44,3355,7038,0.48,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,45-54,4315,7559,0.57,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,55-64,3879,5987,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,65-74,2653,3736,0.71,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Burnaby North,75+,2139,3515,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,18-24,568,1467,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,25-34,1003,2481,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,35-44,1658,3265,0.51,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,45-54,2953,4546,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,55-64,3439,4533,0.76,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,65-74,2277,2814,0.81,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo-Chilcotin,75+,1248,1784,0.7,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,18-24,767,1868,0.41,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,25-34,1208,3040,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,35-44,2089,4055,0.52,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,45-54,3527,5611,0.63,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,55-64,3433,4811,0.71,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,65-74,2021,2583,0.78,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cariboo North,75+,1190,1663,0.72,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,18-24,1033,3270,0.32,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,25-34,1548,4948,0.31,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,35-44,2290,5809,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,45-54,3490,7023,0.5,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,55-64,3622,5776,0.63,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,65-74,3189,4417,0.72,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack,75+,3210,4895,0.66,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,18-24,941,2672,0.35,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,25-34,1423,4296,0.33,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,35-44,2384,5862,0.41,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,45-54,3428,6733,0.51,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,55-64,3749,5920,0.63,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,65-74,3143,4324,0.73,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Chilliwack-Hope,75+,1892,2902,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,18-24,647,1772,0.37,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,25-34,1413,3610,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,35-44,1831,3856,0.47,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,45-54,3208,5560,0.58,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,55-64,3064,4455,0.69,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,65-74,1970,2654,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Columbia River-Revelstoke,75+,1387,2164,0.64,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,18-24,1338,3545,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,25-34,1984,5290,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,35-44,3462,7246,0.48,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,45-54,6104,10473,0.58,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,55-64,7300,9748,0.75,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,65-74,5446,6749,0.81,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Comox Valley,75+,3864,5316,0.73,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,18-24,1343,3474,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,25-34,1419,4573,0.31,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,35-44,2496,5781,0.43,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,45-54,4319,8038,0.54,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,55-64,3030,5113,0.59,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,65-74,1570,2387,0.66,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Burke Mountain,75+,1166,2031,0.57,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,18-24,1611,3682,0.44,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,25-34,2164,5643,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,35-44,3342,7022,0.48,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,45-54,5078,8607,0.59,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,55-64,4203,6203,0.68,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,65-74,2619,3516,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Coquitlam-Maillardville,75+,1604,2669,0.6,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,18-24,1347,3195,0.42,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,25-34,1932,4752,0.41,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,35-44,3213,6356,0.51,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,45-54,5782,9291,0.62,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,55-64,6198,8246,0.75,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,65-74,4241,5222,0.81,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Cowichan Valley,75+,3311,4550,0.73,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,18-24,1753,3912,0.45,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,25-34,2138,5102,0.42,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,35-44,3724,6790,0.55,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,45-54,5133,7972,0.64,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,55-64,4432,6100,0.73,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,65-74,2282,3066,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta North,75+,1191,1909,0.62,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,18-24,1513,3020,0.5,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,25-34,1500,3341,0.45,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,35-44,3305,5403,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,45-54,5462,7663,0.71,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,55-64,5190,6639,0.78,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,65-74,3672,4338,0.85,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Delta South,75+,2904,3927,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,18-24,1316,3071,0.43,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,25-34,2587,6193,0.42,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,35-44,3329,6745,0.49,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,45-54,4922,8132,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,55-64,4651,6445,0.72,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,65-74,2817,3662,0.77,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Esquimalt-Royal Roads,75+,2257,3298,0.68,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,18-24,1884,4533,0.42,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,25-34,2372,5912,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,35-44,4045,8066,0.5,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,45-54,6134,10066,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,55-64,5031,7244,0.69,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,65-74,3184,4121,0.77,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fort Langley-Aldergrove,75+,2273,3301,0.69,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,18-24,571,1279,0.45,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,25-34,945,2160,0.44,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,35-44,1528,3018,0.51,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,45-54,2914,4778,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,55-64,3546,4831,0.73,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,65-74,2744,3530,0.78,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Fraser-Nicola,75+,1481,2067,0.72,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,18-24,1236,2812,0.44,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,25-34,2210,5265,0.42,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,35-44,3587,6754,0.53,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,45-54,4973,7933,0.63,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,55-64,4490,6021,0.75,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,65-74,2303,2938,0.78,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Juan de Fuca,75+,1443,2089,0.69,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,18-24,1095,3293,0.33,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,25-34,1827,5078,0.36,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,35-44,2732,6315,0.43,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,45-54,4618,8379,0.55,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,55-64,4853,6956,0.7,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,65-74,3579,4646,0.77,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-North Thompson,75+,2351,3578,0.66,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,18-24,1666,4436,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,25-34,2168,6048,0.36,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,35-44,3228,6540,0.49,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,45-54,5229,8668,0.6,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,55-64,5242,7298,0.72,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,65-74,3373,4236,0.8,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kamloops-South Thompson,75+,2490,3419,0.73,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,18-24,1161,4252,0.27,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,25-34,1628,6090,0.27,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,35-44,2571,6991,0.37,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,45-54,4321,8940,0.48,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,55-64,4279,7054,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,65-74,3388,4773,0.71,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Lake Country,75+,2471,3847,0.64,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,18-24,1142,4046,0.28,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,25-34,1484,5421,0.27,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,35-44,2429,6280,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,45-54,4214,8341,0.51,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,55-64,4440,6951,0.64,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,65-74,3703,5023,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kelowna-Mission,75+,4050,6282,0.64,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,18-24,982,2566,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,25-34,1531,4325,0.35,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,35-44,2277,4899,0.46,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,45-54,3948,6570,0.6,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,55-64,3821,5526,0.69,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,65-74,2330,3152,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay East,75+,1573,2425,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,18-24,782,2229,0.35,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,25-34,1452,3726,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,35-44,2361,4797,0.49,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,45-54,4300,7013,0.61,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,55-64,4382,6159,0.71,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,65-74,2793,3710,0.75,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Kootenay West,75+,2211,3300,0.67,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,18-24,1582,3931,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,25-34,2708,7050,0.38,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,35-44,3739,7826,0.48,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,45-54,4946,8553,0.58,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,55-64,4799,7135,0.67,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,65-74,2954,4016,0.74,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Langley,75+,2914,4407,0.66,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,18-24,1304,3314,0.39,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,25-34,1872,5015,0.37,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,35-44,3494,7243,0.48,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,45-54,5031,8598,0.59,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,55-64,3625,5285,0.69,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,65-74,2278,3005,0.76,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Mission,75+,1791,2740,0.65,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Pitt Meadows,18-24,1476,3603,0.41,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Pitt Meadows,25-34,2150,5362,0.4,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Pitt Meadows,35-44,3646,7292,0.5,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
2009,Maple Ridge-Pitt Meadows,45-54,5326,8857,0.6,2191.1,2219.6,4410.7,40.6,98.7,79.9,1497.0,0.293,0.222,0.514
